copy_id,book_id,branch_id,condition,available
4799,620,9,Good,1
4800,227,5,Fair,1
4801,1224,5,New,0
4802,1475,1,Good,1
4803,511,2,New,1
4804,883,8,New,1
4805,368,1,New,0
4806,82,6,Good,1
4807,1382,4,Good,1
4808,1720,9,New,1
4809,1426,11,Good,0
4810,634,4,New,1
4811,271,12,Fair,1
4812,1518,8,New,0
4813,1809,11,New,1
4814,168,4,Fair,0
4815,902,5,New,0
4816,1138,11,Good,1
4817,1821,4,New,0
4818,772,7,New,0
4819,1861,6,Fair,0
4820,1785,2,New,0
4821,946,5,New,1
4822,41,9,New,1
4823,1526,8,New,0
4824,940,7,New,1
4825,1839,1,New,1
4826,260,5,Good,1
4827,1709,1,New,0
4828,1797,8,Good,1
4829,793,9,Fair,1
4830,217,12,New,0
4831,127,2,New,0
4832,43,1,New,0
4833,852,7,New,0
4834,278,3,New,0
4835,255,11,Good,0
4836,745,1,Good,0
4837,1135,2,New,0
4838,1240,12,Poor,1
4839,1795,12,New,0
4840,215,7,Good,0
4841,995,2,New,0
4842,842,12,New,1
4843,495,2,New,1
4844,957,3,New,0
4845,353,4,Good,0
4846,359,11,Fair,1
4847,180,4,New,0
4848,664,1,New,1
4849,1233,9,New,1
4850,1661,3,Good,0
4851,990,5,Good,1
4852,559,8,Good,0
4853,1747,10,Fair,0
4854,1633,2,New,1
4855,973,12,New,1
4856,699,6,Poor,0
4857,1425,12,Good,1
4858,1437,1,Good,0
4859,745,5,New,0
4860,591,10,Good,0
4861,110,12,New,0
4862,1204,12,New,1
4863,1089,10,New,0
4864,688,4,New,0
4865,1616,11,Good,0
4866,695,12,New,0
4867,1098,4,New,1
4868,746,5,New,0
4869,1204,12,New,0
4870,276,3,New,1
4871,541,12,New,0
4872,1132,5,New,1
4873,1242,1,Fair,1
4874,1951,11,New,0
4875,99,12,Good,0
4876,523,8,New,0
4877,980,7,New,0
4878,871,4,New,1
4879,754,1,Good,1
4880,916,12,Good,0
4881,1995,4,Good,0
4882,279,12,New,1
4883,300,12,New,0
4884,472,9,Poor,0
4885,1705,10,New,0
4886,513,2,Good,1
4887,1272,3,New,1
4888,825,11,Good,0
4889,1636,6,New,1
4890,1736,5,New,0
4891,1323,8,Good,0
4892,354,9,New,1
4893,1813,12,Good,0
4894,1279,3,Fair,0
4895,1812,1,Fair,1
4896,1878,10,Good,1
4897,8,3,Fair,1
4898,1156,7,New,0
4899,252,4,Good,1
4900,1048,4,New,0
4901,1102,8,New,0
4902,1970,1,New,0
4903,1992,5,Good,0
4904,1852,11,New,0
4905,1340,3,Good,1
4906,553,7,Fair,1
4907,1918,10,Good,0
4908,1749,11,New,1
4909,1118,5,New,0
4910,1776,12,Fair,0
4911,1137,9,Good,0
4912,724,1,New,1
4913,298,10,Poor,0
4914,821,1,New,0
4915,1638,1,Fair,1
4916,1763,7,New,1
4917,1904,3,New,0
4918,690,5,Good,0
4919,473,9,New,1
4920,1531,2,Good,0
4921,1830,12,Fair,1
4922,155,12,Fair,0
4923,47,12,New,0
4924,521,8,New,1
4925,534,3,New,0
4926,1249,9,Fair,0
4927,1545,9,New,0
4928,1936,8,Good,0
4929,649,11,Good,0
4930,32,12,Good,0
4931,1013,7,New,0
4932,150,11,Good,1
4933,986,4,New,1
4934,1371,3,New,0
4935,2016,7,Good,1
4936,394,7,New,1
4937,1533,6,Good,0
4938,282,5,New,0
4939,343,12,Fair,1
4940,1659,3,New,1
4941,625,5,New,1
4942,293,10,New,0
4943,1735,12,Fair,0
4944,200,10,Good,1
4945,1783,3,New,0
4946,1964,7,New,0
4947,1589,6,New,1
4948,675,9,Good,1
4949,1728,8,New,0
4950,1442,9,New,0
4951,1998,2,New,0
4952,1602,9,New,1
4953,1771,5,New,1
4954,1356,2,New,1
4955,266,10,New,1
4956,48,3,New,0
4957,1855,6,New,0
4958,316,11,Good,0
4959,1771,3,Poor,0
4960,1315,9,New,0
4961,1515,5,New,1
4962,564,9,New,1
4963,212,1,Good,1
4964,1751,9,New,0
4965,1802,7,New,1
4966,313,11,New,1
4967,464,10,New,1
4968,632,10,Good,1
4969,1733,2,Good,1
4970,1482,7,Fair,0
4971,1721,12,Good,1
4972,1676,1,New,1
4973,242,12,New,1
4974,25,1,Good,0
4975,1440,9,Good,1
4976,831,4,Good,0
4977,410,3,New,0
4978,1398,8,Fair,1
4979,1205,7,Good,0
4980,326,8,New,0
4981,1524,11,New,0
4982,634,12,New,1
4983,58,6,New,1
4984,556,8,New,0
4985,1686,12,New,0
4986,753,2,New,1
4987,1590,11,New,0
4988,1094,2,Good,1
4989,1388,5,Poor,1
4990,1975,12,New,1
4991,1504,3,New,0
4992,1919,7,Good,1
4993,66,7,Fair,0
4994,1199,7,Good,1
4995,1102,8,New,1
4996,1508,8,New,1
4997,367,11,New,0
4998,1063,2,Fair,1
4999,626,1,New,0
5000,535,1,New,0
5001,867,12,New,0
5002,279,3,Good,1
5003,1425,10,Good,1
5004,1510,7,New,1
5005,1074,1,Good,1
5006,1572,5,Good,1
5007,1497,11,Good,0
5008,1044,2,Good,0
5009,882,2,New,1
5010,1643,9,Good,1
5011,873,12,Poor,0
5012,921,12,Good,1
5013,1040,11,Fair,1
5014,1411,7,Fair,0
5015,24,5,New,0
5016,944,7,New,1
5017,1949,11,New,0
5018,910,1,New,1
5019,1101,3,Good,0
5020,726,10,Good,1
5021,1468,1,Good,0
5022,1194,4,New,0
5023,385,11,Fair,0
5024,1357,10,Fair,0
5025,523,4,New,1
5026,591,7,New,0
5027,1783,4,Good,1
5028,966,3,New,0
5029,1950,11,New,0
5030,1959,11,New,1
5031,1992,7,Fair,0
5032,959,4,New,0
5033,144,12,Good,0
5034,1245,2,Good,1
5035,1584,10,Good,0
5036,1717,10,Fair,1
5037,1687,8,Good,0
5038,1927,2,Good,1
5039,1816,4,New,1
5040,980,3,Good,1
5041,1993,12,New,1
5042,1080,11,New,0
5043,204,1,New,0
5044,1567,5,Good,1
5045,1208,3,New,0
5046,852,4,New,1
5047,797,1,Fair,1
5048,1586,4,New,1
5049,1713,6,New,0
5050,6,2,Poor,1
5051,894,5,New,1
5052,926,7,New,1
5053,1130,3,New,0
5054,1005,2,New,1
5055,75,8,New,1
5056,1563,8,Good,1
5057,369,3,Poor,0
5058,198,7,Fair,0
5059,1706,11,New,1
5060,768,10,Good,1
5061,486,1,Fair,0
5062,247,11,Good,0
5063,164,12,New,0
5064,1347,11,New,1
5065,1282,4,New,0
5066,500,12,New,0
5067,61,10,New,1
5068,992,8,New,0
5069,342,6,New,1
5070,1737,5,New,1
5071,956,2,New,0
5072,495,2,Good,0
5073,1345,1,Fair,0
5074,848,8,New,0
5075,800,11,New,1
5076,37,3,New,1
5077,337,12,Good,1
5078,807,2,New,0
5079,601,11,New,0
5080,1542,8,Good,0
5081,383,2,New,1
5082,398,11,Fair,0
5083,1001,4,New,1
5084,1701,6,Fair,1
5085,74,3,New,1
5086,379,6,Fair,0
5087,884,8,New,0
5088,1883,5,New,0
5089,1490,1,New,1
5090,617,1,Good,1
5091,930,3,New,0
5092,1372,5,Fair,1
5093,196,12,New,1
5094,1481,12,Good,0
5095,376,8,Good,1
5096,90,5,Poor,0
5097,241,3,Fair,1
5098,1924,6,New,0
5099,1942,9,New,0
5100,972,9,New,1
5101,347,12,New,0
5102,610,8,New,1
5103,1593,10,Good,0
5104,760,6,Good,0
5105,285,5,New,1
5106,1517,9,New,1
5107,902,2,New,1
5108,623,12,New,1
5109,1789,4,Fair,0
5110,1515,4,Good,1
5111,1979,1,New,1
5112,1454,8,Fair,1
5113,875,3,Fair,0
5114,1497,2,Good,1
5115,1600,1,Good,1
5116,1942,11,Good,1
5117,1556,5,New,0
5118,48,7,Fair,0
5119,285,4,New,1
5120,1452,5,New,1
5121,1507,9,Poor,1
5122,1133,7,New,0
5123,998,2,Good,1
5124,1287,12,Poor,1
5125,793,8,New,1
5126,416,2,Good,1
5127,428,3,New,1
5128,1143,9,Fair,0
5129,1000,6,New,1
5130,1395,3,Good,1
5131,1667,2,Fair,0
5132,498,6,Fair,1
5133,210,2,Good,1
5134,1161,4,Good,0
5135,479,3,New,1
5136,1585,6,New,0
5137,1118,10,Fair,1
5138,925,11,Good,0
5139,1520,10,New,0
5140,137,3,New,0
5141,1957,12,New,1
5142,1168,1,Good,0
5143,1255,3,New,0
5144,701,9,Poor,1
5145,1984,6,Good,0
5146,1766,3,New,0
5147,335,3,Fair,1
5148,1661,2,New,1
5149,1875,7,New,0
5150,1552,2,New,1
5151,503,3,Fair,0
5152,323,1,Good,1
5153,1808,3,Fair,0
5154,684,3,Poor,0
5155,1429,3,New,1
5156,136,6,New,1
5157,1068,6,Good,1
5158,1285,3,Good,0
5159,1775,12,Fair,1
5160,568,11,Good,1
5161,1251,9,New,1
5162,355,6,New,0
5163,668,7,New,0
5164,422,4,New,0
5165,1365,10,New,0
5166,101,2,Poor,0
5167,1195,7,Good,1
5168,1384,12,New,1
5169,736,8,Fair,1
5170,664,3,Poor,1
5171,461,6,New,1
5172,297,8,Fair,1
5173,1291,5,New,0
5174,1719,9,Good,0
5175,1816,7,New,0
5176,38,12,Fair,0
5177,139,9,Fair,1
5178,318,5,New,0
5179,1022,7,New,1
5180,1071,2,New,0
5181,621,3,New,1
5182,95,12,New,0
5183,1504,11,New,0
5184,1760,4,Fair,0
5185,695,3,New,0
5186,1637,3,New,0
5187,378,4,New,1
5188,1877,7,Good,1
5189,813,4,New,0
5190,534,5,New,0
5191,1079,12,New,0
5192,1722,6,Fair,1
5193,497,11,New,1
5194,139,7,Fair,0
5195,1735,3,Poor,0
5196,756,8,New,0
5197,753,10,Fair,1
5198,1716,11,Good,1
5199,867,6,New,0
5200,1219,12,Fair,0
5201,827,11,Poor,1
5202,324,1,New,0
5203,1332,3,New,1
5204,388,1,New,0
5205,795,3,Good,1
5206,325,11,Fair,1
5207,1511,8,New,1
5208,1501,7,Good,1
5209,1400,1,New,0
5210,238,2,New,1
5211,1338,8,Good,0
5212,1869,11,New,1
5213,944,3,Good,0
5214,1269,6,New,0
5215,783,9,Poor,1
5216,791,4,New,1
5217,260,1,Good,0
5218,1443,6,Fair,0
5219,1842,12,New,1
5220,1121,9,Good,1
5221,1866,3,New,1
5222,1868,9,New,1
5223,600,3,Good,0
5224,1782,3,New,1
5225,495,5,New,1
5226,707,11,New,0
5227,1691,9,New,0
5228,1515,2,New,1
5229,964,11,New,0
5230,830,7,Fair,0
5231,1826,10,Good,1
5232,1125,3,Good,1
5233,1685,12,New,1
5234,454,6,Good,1
5235,37,9,New,1
5236,1627,11,New,1
5237,319,2,New,1
5238,1571,10,Good,0
5239,684,5,New,0
5240,1299,10,New,1
5241,485,6,New,1
5242,632,12,New,0
5243,1138,4,Fair,1
5244,1814,6,Good,1
5245,1767,9,New,1
5246,1967,4,Good,0
5247,194,10,Good,1
5248,714,2,New,0
5249,1486,3,New,1
5250,313,1,Good,0
5251,1538,9,New,0
5252,1791,4,New,1
5253,181,8,Good,0
5254,1208,2,New,0
5255,1977,2,Poor,1
5256,872,9,New,1
5257,977,7,Fair,1
5258,1972,9,New,1
5259,338,12,New,0
5260,1794,9,New,0
5261,860,3,Fair,1
5262,891,1,New,1
5263,1866,2,New,1
5264,396,6,Good,0
5265,395,11,New,0
5266,319,9,New,1
5267,663,3,New,0
5268,74,9,New,0
5269,1619,12,Fair,1
5270,1683,5,Poor,0
5271,479,3,Good,1
5272,1370,10,Good,1
5273,303,4,Fair,0
5274,1840,10,New,1
5275,1050,8,Fair,0
5276,1020,3,New,1
5277,1713,4,New,0
5278,1314,5,Good,0
5279,273,9,New,1
5280,893,6,New,1
5281,1095,5,Good,0
5282,542,11,New,1
5283,266,11,Good,1
5284,1173,6,New,0
5285,1015,8,New,1
5286,1668,10,Good,1
5287,1109,9,New,0
5288,1220,11,New,1
5289,137,10,New,1
5290,700,4,Fair,1
5291,1433,12,New,0
5292,1878,12,New,1
5293,662,10,Good,0
5294,1981,1,New,0
5295,932,12,New,1
5296,1945,8,New,1
5297,781,11,Poor,1
5298,1994,11,New,0
5299,499,7,Fair,1
5300,1059,11,Poor,0
5301,877,12,New,0
5302,1253,9,Fair,1
5303,1109,3,New,1
5304,38,10,New,0
5305,1290,10,New,1
5306,1274,2,New,0
5307,509,12,New,0
5308,237,3,New,0
5309,504,1,New,0
5310,108,2,Good,0
5311,1311,2,New,0
5312,1530,7,New,0
5313,261,2,Poor,1
5314,1128,3,New,0
5315,1282,10,New,0
5316,1761,3,New,1
5317,1086,10,New,1
5318,1465,7,New,0
5319,51,12,New,0
5320,1716,9,New,1
5321,615,9,New,1
5322,1206,7,New,1
5323,1123,6,New,0
5324,1166,8,Good,1
5325,615,8,New,0
5326,1632,12,New,0
5327,332,11,Fair,1
5328,576,3,New,0
5329,650,12,New,1
5330,1524,1,New,1
5331,1597,10,Good,0
5332,764,2,Fair,1
5333,779,7,New,0
5334,1088,11,Good,1
5335,847,4,Poor,1
5336,1425,2,Good,0
5337,1449,10,Good,0
5338,1459,12,New,1
5339,646,8,New,1
5340,1864,6,Good,0
5341,1944,2,Fair,1
5342,1336,3,Good,1
5343,1514,2,Good,0
5344,1867,3,New,0
5345,1548,3,Good,0
5346,338,10,Fair,0
5347,1192,11,Good,1
5348,1128,3,Fair,0
5349,1486,10,Good,1
5350,940,1,New,1
5351,1778,5,New,1
5352,1155,8,New,1
5353,655,8,New,0
5354,489,8,New,0
5355,1145,4,New,0
5356,547,9,Good,1
5357,337,12,New,1
5358,139,5,Fair,0
5359,1788,6,Good,1
5360,703,1,New,1
5361,907,10,Good,1
5362,1259,4,New,1
5363,1214,7,Fair,1
5364,218,1,Good,0
5365,336,12,New,0
5366,773,5,Good,1
5367,1423,10,Good,0
5368,360,8,New,0
5369,712,8,Good,0
5370,1945,4,New,1
5371,718,6,Good,1
5372,687,5,New,0
5373,1743,3,Good,0
5374,806,10,Good,0
5375,1754,9,New,1
5376,2011,11,New,0
5377,1733,1,Good,0
5378,827,9,New,0
5379,173,10,Good,1
5380,395,10,New,0
5381,414,11,Poor,1
5382,1412,6,New,0
5383,766,4,Fair,1
5384,1112,4,New,1
5385,1795,1,New,0
5386,550,6,New,1
5387,579,9,New,0
5388,1577,5,Fair,0
5389,1010,9,New,1
5390,1512,2,New,0
5391,47,3,Fair,0
5392,1078,3,Fair,0
5393,1309,9,Good,0
5394,273,9,Fair,1
5395,1012,4,Fair,1
5396,1244,3,Poor,0
5397,1710,1,New,0
5398,1744,6,New,0
5399,560,5,Good,0
5400,364,11,New,0
5401,243,9,Good,0
5402,171,11,Good,0
5403,1441,3,New,1
5404,313,3,Good,1
5405,528,1,New,0
5406,1727,12,Good,0
5407,578,7,New,1
5408,1343,8,New,1
5409,1753,2,Good,0
5410,192,6,Fair,1
5411,1072,8,New,0
5412,1767,4,New,1
5413,1680,6,Fair,0
5414,557,12,Good,0
5415,99,11,New,0
5416,963,2,New,0
5417,127,11,Fair,0
5418,144,12,Good,0
5419,1548,5,New,1
5420,1453,12,New,0
5421,1144,7,New,0
5422,1353,6,New,1
5423,1776,10,New,1
5424,1949,3,Good,1
5425,2010,6,New,1
5426,1049,7,Poor,0
5427,1397,12,Good,1
5428,1803,6,Good,0
5429,1389,4,New,0
5430,224,8,Good,1
5431,1556,6,New,0
5432,1508,11,New,0
5433,1350,11,Good,1
5434,1518,10,New,1
5435,33,10,New,1
5436,582,2,Good,0
5437,1905,1,New,1
5438,643,6,Good,0
5439,1994,4,New,0
5440,688,3,New,0
5441,329,11,Good,0
5442,53,6,New,1
5443,1941,5,Good,1
5444,1129,5,New,0
5445,672,9,New,0
5446,376,2,New,1
5447,1734,2,New,0
5448,1486,7,Good,1
5449,1164,3,Fair,0
5450,141,11,Good,0
5451,731,4,New,1
5452,1364,9,New,1
5453,1610,10,Good,0
5454,611,5,Good,0
5455,542,7,Poor,0
5456,1186,10,New,1
5457,1995,5,Good,0
5458,1816,3,New,1
5459,278,9,Fair,1
5460,1018,3,Fair,1
5461,105,8,Good,0
5462,453,4,New,1
5463,621,11,New,1
5464,732,5,Fair,1
5465,23,10,New,0
5466,1996,11,Fair,1
5467,1003,3,Good,0
5468,1747,6,New,1
5469,1026,5,Good,0
5470,913,7,Good,0
5471,1474,3,Good,0
5472,793,6,New,0
5473,612,12,Good,0
5474,1119,1,Good,1
5475,867,4,New,0
5476,823,6,Poor,1
5477,404,11,Fair,1
5478,1611,4,New,1
5479,979,11,New,1
5480,243,3,New,0
5481,504,9,Fair,0
5482,1681,8,New,1
5483,1641,7,New,1
5484,1056,6,New,0
5485,151,8,Good,0
5486,387,9,New,0
5487,1923,7,New,0
5488,1039,5,Good,0
5489,753,4,Good,0
5490,78,7,New,0
5491,1957,7,New,1
5492,1696,5,Poor,1
5493,858,10,Good,0
5494,834,7,Good,0
5495,1711,11,Good,0
5496,1540,3,Fair,0
5497,833,5,New,1
5498,1850,8,New,1
5499,1845,3,Fair,1
5500,1679,4,Fair,0
5501,1646,6,Good,0
5502,711,11,Good,1
5503,1657,6,New,0
5504,1417,2,New,0
5505,1793,9,Good,1
5506,1911,6,Good,0
5507,1132,4,Fair,0
5508,352,9,New,1
5509,931,12,Good,1
5510,1993,7,Fair,0
5511,977,9,Fair,0
5512,881,12,New,0
5513,1045,12,Fair,0
5514,1790,10,Good,0
5515,1235,1,New,0
5516,1830,6,Good,1
5517,726,9,Good,1
5518,1156,7,Good,0
5519,1148,12,New,0
5520,286,3,Good,1
5521,1164,6,Good,0
5522,900,1,New,0
5523,1270,9,Good,1
5524,1990,4,New,1
5525,252,11,Good,0
5526,87,6,Good,1
5527,503,8,New,1
5528,1786,2,Good,0
5529,1566,7,Good,0
5530,1868,1,Good,0
5531,436,9,New,0
5532,1135,6,Good,0
5533,1311,6,New,0
5534,368,8,New,0
5535,1249,12,New,1
5536,1051,3,Fair,1
5537,65,3,New,0
5538,688,11,New,0
5539,1821,4,New,1
5540,242,2,Good,1
5541,1013,8,Fair,0
5542,424,2,Good,1
5543,84,1,Good,0
5544,896,1,Good,0
5545,1398,10,New,1
5546,1827,5,New,0
5547,1090,6,Good,0
5548,664,4,New,1
5549,1607,4,Fair,0
5550,722,9,New,0
5551,220,11,New,0
5552,297,7,New,1
5553,369,6,Good,0
5554,1888,2,New,1
5555,963,2,Fair,1
5556,1408,7,Fair,0
5557,329,7,Good,1
5558,876,12,New,1
5559,494,7,Good,0
5560,436,5,New,1
5561,1625,5,Good,0
5562,252,8,Good,0
5563,984,2,New,0
5564,35,6,Good,0
5565,1091,2,New,0
5566,383,11,Fair,1
5567,655,3,New,1
5568,1410,7,Fair,0
5569,861,5,Good,0
5570,1654,7,Good,1
5571,1804,3,Good,0
5572,1484,2,Good,1
5573,1289,5,Good,1
5574,530,4,Poor,0
5575,1513,4,Good,1
5576,775,6,New,1
5577,640,11,Good,1
5578,321,11,New,0
5579,1287,10,Good,1
5580,405,5,New,0
5581,1279,12,New,0
5582,1568,8,New,1
5583,478,3,Good,1
5584,1510,11,Good,0
5585,1129,6,Good,1
5586,21,6,Good,1
5587,1611,12,Good,0
5588,49,10,Good,0
5589,611,11,Good,0
5590,89,5,New,0
5591,797,11,Poor,0
5592,635,1,New,1
5593,262,8,Good,0
5594,1749,6,New,0
5595,218,3,Fair,0
5596,12,12,New,1
5597,1946,3,New,0
5598,95,12,New,1
5599,1021,2,Poor,0
5600,1076,6,Good,1
5601,1841,8,Fair,1
5602,501,12,Good,0
5603,1419,4,New,0
5604,1791,10,Fair,0
5605,1785,5,Good,0
5606,1965,1,Good,0
5607,360,8,Fair,1
5608,1036,3,Good,1
5609,948,8,Fair,1
5610,586,9,New,0
5611,1719,11,New,0
5612,1812,8,New,0
5613,1258,1,Good,1
5614,1853,11,New,0
5615,959,5,Good,0
5616,1627,6,Good,0
5617,1668,1,Good,0
5618,1068,6,Good,0
5619,828,3,New,0
5620,248,12,Fair,0
5621,1671,11,Good,0
5622,822,7,Fair,1
5623,64,4,Good,1
5624,1358,7,New,0
5625,738,11,Good,0
5626,663,12,New,1
5627,1076,4,Good,0
5628,1047,10,New,0
5629,1357,1,Fair,1
5630,703,2,Good,1
5631,1431,9,Good,0
5632,2006,1,Good,0
5633,220,9,New,1
5634,629,4,Fair,0
5635,1096,2,Good,0
5636,1928,3,New,0
5637,31,1,Fair,0
5638,2012,11,New,0
5639,722,6,New,0
5640,88,2,Fair,1
5641,1249,1,Good,0
5642,1674,10,New,1
5643,1600,9,Fair,0
5644,1298,12,New,1
5645,24,11,New,1
5646,916,4,New,1
5647,833,8,New,1
5648,1007,1,New,1
5649,1562,2,Poor,0
5650,1447,10,Fair,0
5651,398,10,Good,1
5652,1567,7,New,1
5653,156,2,New,1
5654,149,3,Fair,1
5655,246,4,Fair,0
5656,379,7,New,1
5657,271,3,New,1
5658,1408,10,Fair,0
5659,542,9,Good,0
5660,1991,5,Good,1
5661,261,7,Poor,1
5662,163,10,New,0
5663,1477,9,Good,0
5664,1245,8,New,1
5665,1054,11,Good,0
5666,1081,1,New,0
5667,339,7,New,0
5668,227,9,New,1
5669,953,3,New,1
5670,615,10,Good,1
5671,1163,5,Good,0
5672,1133,9,New,0
5673,1976,10,New,0
5674,1678,10,Poor,0
5675,1262,4,New,1
5676,1290,7,New,1
5677,1502,11,Good,0
5678,394,8,New,0
5679,1779,2,Fair,1
5680,563,12,Good,0
5681,719,6,New,1
5682,868,1,Poor,1
5683,808,6,Good,1
5684,1106,10,Good,1
5685,826,2,New,0
5686,83,12,New,1
5687,1588,7,Poor,0
5688,1659,4,New,1
5689,509,8,Good,1
5690,1842,5,New,0
5691,320,6,New,1
5692,1756,1,New,0
5693,764,5,Good,1
5694,474,7,New,1
5695,931,11,Good,0
5696,348,7,Good,1
5697,315,5,New,0
5698,724,11,Fair,1
5699,327,3,Poor,1
5700,651,10,New,0
5701,174,4,New,0
5702,1713,12,New,1
5703,1766,2,New,0
5704,976,7,Good,1
5705,295,11,New,0
5706,568,12,Good,0
5707,211,2,Good,1
5708,1277,8,New,1
5709,1646,2,Good,0
5710,1416,10,Good,1
5711,1308,9,Fair,1
5712,1797,10,New,0
5713,2005,3,New,1
5714,1352,9,New,0
5715,1036,5,Good,1
5716,192,7,New,1
5717,178,1,New,0
5718,1231,4,Good,1
5719,1341,10,Fair,0
5720,1329,6,Good,0
5721,548,5,New,0
5722,239,2,New,0
5723,1461,7,New,0
5724,162,10,Fair,1
5725,1302,5,New,0
5726,127,8,Good,1
5727,481,4,New,1
5728,905,4,New,0
5729,707,7,New,1
5730,1007,2,Good,1
5731,306,12,New,1
5732,934,6,New,0
5733,1000,10,Fair,0
5734,1102,3,New,1
5735,1143,11,New,0
5736,1474,11,Good,0
5737,1542,4,New,1
5738,1751,2,New,0
5739,1725,6,New,0
5740,2005,8,New,0
5741,624,12,Good,1
5742,1647,9,New,1
5743,1055,7,New,1
5744,491,3,Good,1
5745,267,12,New,0
5746,345,12,New,0
5747,315,11,Good,1
5748,139,8,New,1
5749,1014,2,Good,0
5750,477,2,Good,1
5751,1695,1,New,0
5752,410,8,New,1
5753,794,6,Good,0
5754,350,6,New,0
5755,162,9,New,0
5756,742,10,Fair,0
5757,355,10,New,1
5758,1379,8,Good,1
5759,731,9,Good,0
5760,294,4,Good,0
5761,1019,6,Good,0
5762,1877,9,Good,0
5763,159,9,Fair,0
5764,1497,11,Fair,0
5765,1354,11,Good,0
5766,309,7,Good,0
5767,744,5,New,1
5768,824,1,New,0
5769,1868,4,New,0
5770,786,10,New,1
5771,244,9,Good,0
5772,1208,3,Good,0
5773,80,2,New,0
5774,437,3,New,1
5775,367,2,New,1
5776,1862,8,New,1
5777,1742,6,Fair,1
5778,1353,1,Good,0
5779,720,9,Good,1
5780,521,8,New,0
5781,130,3,Poor,1
5782,1080,6,New,0
5783,771,9,Poor,1
5784,902,6,New,1
5785,1123,4,Good,1
5786,1366,6,New,0
5787,172,8,New,1
5788,335,7,Good,0
5789,1040,6,Good,1
5790,1561,3,Good,1
5791,1252,11,Good,1
5792,1893,3,New,0
5793,1161,11,New,1
5794,278,9,New,0
5795,1647,4,New,0
5796,1271,7,Good,0
5797,766,11,New,0
5798,1778,10,Fair,0
5799,540,12,Fair,0
5800,354,3,Fair,1
5801,9,12,New,1
5802,256,1,New,1
5803,34,11,Fair,0
5804,276,5,New,0
5805,1713,8,Good,0
5806,1354,3,New,0
5807,1190,9,New,1
5808,716,4,Fair,0
5809,1251,5,New,0
5810,1835,3,Fair,1
5811,1650,8,New,0
5812,61,1,New,0
5813,758,9,Fair,0
5814,448,1,Fair,1
5815,1180,8,Good,0
5816,1600,7,New,1
5817,277,7,Poor,1
5818,426,7,Good,1
5819,1797,7,Good,0
5820,1071,4,Good,0
5821,754,4,New,1
5822,957,6,New,1
5823,67,9,Good,0
5824,1328,9,Fair,0
5825,1594,9,Good,1
5826,28,11,Good,0
5827,2000,8,New,0
5828,1253,10,New,0
5829,1785,7,Fair,0
5830,911,2,Good,1
5831,1420,5,Good,0
5832,507,1,Good,0
5833,1517,12,New,0
5834,1908,8,Good,0
5835,31,10,New,1
5836,77,11,Good,0
5837,800,8,New,1
5838,1954,2,New,1
5839,1588,3,New,1
5840,200,11,Fair,1
5841,1213,4,New,1
5842,733,6,Good,0
5843,243,2,New,1
5844,1,11,Poor,0
5845,102,7,Good,1
5846,1942,9,Fair,0
5847,102,8,New,1
5848,1196,10,Good,0
5849,195,4,Fair,1
5850,1568,10,New,0
5851,685,12,Fair,1
5852,33,1,New,1
5853,1845,7,Good,1
5854,992,3,New,0
5855,125,1,Good,0
5856,1324,7,Fair,0
5857,1903,1,New,0
5858,800,4,Fair,0
5859,83,12,New,1
5860,152,3,New,1
5861,379,2,New,0
5862,1185,8,Good,0
5863,82,1,New,1
5864,1634,8,Good,0
5865,278,2,Good,1
5866,1683,9,Good,0
5867,1377,9,New,1
5868,1266,12,New,0
5869,1698,10,Fair,0
5870,929,12,New,1
5871,205,12,Fair,0
5872,222,9,Good,0
5873,407,9,New,1
5874,1627,6,New,0
5875,1346,7,Good,0
5876,1997,11,Fair,1
5877,1181,10,Good,1
5878,1030,3,New,1
5879,1224,4,New,1
5880,1994,12,New,1
5881,230,4,New,1
5882,631,3,Fair,0
5883,1495,10,New,1
5884,1748,1,Good,0
5885,677,3,Good,1
5886,1397,11,Good,1
5887,1167,12,Fair,0
5888,503,12,Poor,0
5889,1069,1,Good,1
5890,1288,3,New,1
5891,1509,11,Good,0
5892,1886,4,Good,0
5893,1198,3,Good,0
5894,784,12,Good,1
5895,732,12,Fair,1
5896,1463,3,New,0
5897,1359,4,Fair,0
5898,533,7,Good,0
5899,200,12,Fair,1
5900,149,10,New,1
5901,327,9,Fair,1
5902,890,12,Fair,1
5903,497,8,Poor,1
5904,1387,6,Good,1
5905,649,3,Good,0
5906,1624,11,New,1
5907,1877,9,Fair,1
5908,834,2,Good,1
5909,925,3,Good,1
5910,72,3,Fair,1
5911,877,2,New,1
5912,1823,3,Poor,1
5913,902,9,Good,0
5914,1124,12,New,1
5915,1512,7,New,1
5916,140,8,New,1
5917,75,10,New,1
5918,138,12,Poor,1
5919,507,7,New,1
5920,1732,6,Good,1
5921,1658,7,Fair,1
5922,638,10,Fair,0
5923,285,12,Fair,0
5924,1029,11,Good,0
5925,1561,5,New,0
5926,1811,1,New,0
5927,484,7,New,0
5928,1175,2,Good,0
5929,3,2,Fair,1
5930,1631,2,New,1
5931,647,8,Fair,0
5932,1853,2,New,0
5933,1870,12,Fair,0
5934,1345,11,Fair,1
5935,1213,3,New,1
5936,1873,6,New,0
5937,1617,1,Fair,0
5938,265,11,New,0
5939,74,7,New,1
5940,2003,9,Good,1
5941,1490,11,New,0
5942,660,4,Good,1
5943,361,4,Good,0
5944,330,7,Fair,0
