student_id,copy_id,loan_date,due_date,return_date,fine_amount
806,341,2024-11-07,2024-11-21,,0.0
199,1009,2026-01-31,2026-02-14,,0.0
187,1069,2026-02-03,2026-02-17,2026-02-21,4.0
261,478,2026-01-07,2026-01-21,2026-01-11,0.0
544,126,2025-08-29,2025-09-12,2025-09-07,0.0
717,922,2025-05-02,2025-05-16,,0.0
582,1297,2024-08-27,2024-09-10,2024-09-09,0.0
957,580,2025-07-27,2025-08-10,2025-08-08,0.0
676,898,2025-05-30,2025-06-13,2025-06-05,0.0
261,249,2025-02-27,2025-03-13,2025-03-25,12.0
227,512,2026-02-17,2026-03-03,,0.0
844,1196,2025-04-02,2025-04-16,2025-04-05,0.0
178,1205,2025-06-15,2025-06-29,2025-07-05,6.0
190,1275,2026-02-08,2026-02-22,2026-03-03,9.0
840,650,2025-07-20,2025-08-03,2025-07-31,0.0
473,564,2025-11-14,2025-11-28,,0.0
485,1340,2026-02-22,2026-03-08,2026-03-10,2.0
430,1219,2025-09-07,2025-09-21,2025-09-20,0.0
274,651,2024-09-12,2024-09-26,2024-10-08,12.0
939,189,2024-11-08,2024-11-22,2024-12-05,13.0
731,823,2024-09-16,2024-09-30,2024-09-28,0.0
481,724,2024-12-09,2024-12-23,2024-12-30,7.0
606,866,2024-05-14,2024-05-28,2024-05-31,3.0
657,596,2024-11-23,2024-12-07,2024-12-18,11.0
455,836,2025-04-06,2025-04-20,,0.0
924,774,2025-10-19,2025-11-02,2025-10-19,0.0
637,648,2024-05-05,2024-05-19,2024-05-07,0.0
164,1377,2025-06-23,2025-07-07,2025-06-30,0.0
343,447,2025-10-18,2025-11-01,2025-10-25,0.0
518,226,2026-02-10,2026-02-24,2026-02-25,1.0
535,310,2026-02-23,2026-03-09,2026-03-11,2.0
195,230,2024-10-28,2024-11-11,2024-11-17,6.0
849,450,2025-01-09,2025-01-23,2025-01-26,3.0
650,1227,2024-11-23,2024-12-07,2024-12-02,0.0
76,13,2026-01-19,2026-02-02,2026-02-13,11.0
890,363,2026-01-25,2026-02-08,,0.0
618,647,2024-12-19,2025-01-02,2025-01-06,4.0
405,1458,2026-03-02,2026-03-16,2026-03-14,0.0
548,1197,2025-08-09,2025-08-23,2025-08-27,4.0
835,1308,2026-01-16,2026-01-30,,0.0
550,491,2024-04-14,2024-04-28,2024-04-22,0.0
230,464,2025-03-09,2025-03-23,2025-03-21,0.0
92,1167,2025-02-05,2025-02-19,,0.0
425,228,2025-10-10,2025-10-24,2025-10-19,0.0
286,693,2025-08-22,2025-09-05,2025-09-14,9.0
277,1049,2025-11-28,2025-12-12,2025-12-20,8.0
217,18,2024-12-24,2025-01-07,2025-01-10,3.0
532,97,2025-02-23,2025-03-09,2025-02-24,0.0
63,433,2024-04-23,2024-05-07,2024-05-16,9.0
768,798,2025-05-21,2025-06-04,2025-06-12,8.0
276,755,2025-08-07,2025-08-21,,0.0
741,1090,2024-11-13,2024-11-27,,0.0
457,663,2025-11-09,2025-11-23,,0.0
1002,326,2025-01-30,2025-02-13,2025-02-18,5.0
713,421,2024-06-15,2024-06-29,2024-06-28,0.0
589,1149,2024-03-25,2024-04-08,2024-04-18,10.0
741,1435,2024-11-20,2024-12-04,,0.0
75,1379,2025-03-08,2025-03-22,2025-03-26,4.0
813,310,2025-08-22,2025-09-05,,0.0
138,96,2026-01-26,2026-02-09,2026-02-16,7.0
509,719,2024-03-09,2024-03-23,2024-03-17,0.0
291,540,2025-10-24,2025-11-07,2025-11-07,0.0
701,123,2024-06-18,2024-07-02,2024-07-05,3.0
318,862,2025-11-07,2025-11-21,2025-11-21,0.0
853,953,2025-06-10,2025-06-24,2025-06-18,0.0
260,202,2025-05-18,2025-06-01,2025-05-23,0.0
273,865,2024-04-12,2024-04-26,2024-04-19,0.0
816,866,2026-02-28,2026-03-14,,0.0
955,367,2026-01-27,2026-02-10,2026-02-12,2.0
45,52,2025-02-18,2025-03-04,2025-03-10,6.0
431,462,2024-06-09,2024-06-23,,0.0
31,1142,2026-02-02,2026-02-16,,0.0
81,358,2024-07-07,2024-07-21,2024-07-12,0.0
24,153,2025-05-12,2025-05-26,,0.0
110,1384,2024-12-31,2025-01-14,2025-01-15,1.0
250,151,2024-09-27,2024-10-11,2024-09-27,0.0
906,374,2024-07-04,2024-07-18,2024-07-16,0.0
538,1223,2025-12-24,2026-01-07,2025-12-26,0.0
458,827,2025-06-12,2025-06-26,2025-06-18,0.0
996,541,2025-10-21,2025-11-04,2025-10-30,0.0
639,1415,2025-04-12,2025-04-26,,0.0
301,859,2024-04-12,2024-04-26,2024-05-06,10.0
319,724,2025-07-26,2025-08-09,,0.0
448,1307,2025-11-25,2025-12-09,2025-12-13,4.0
17,898,2024-04-30,2024-05-14,2024-05-05,0.0
832,1086,2025-08-23,2025-09-06,2025-09-16,10.0
339,1172,2025-11-28,2025-12-12,2025-12-14,2.0
568,369,2025-06-11,2025-06-25,2025-06-29,4.0
200,700,2024-04-27,2024-05-11,2024-05-10,0.0
101,1259,2025-02-12,2025-02-26,2025-03-04,6.0
2,1125,2025-07-09,2025-07-23,,0.0
367,1498,2025-03-20,2025-04-03,2025-04-03,0.0
145,1227,2025-09-25,2025-10-09,,0.0
247,1138,2024-09-15,2024-09-29,2024-09-20,0.0
660,1425,2025-09-22,2025-10-06,2025-10-12,6.0
953,657,2024-11-15,2024-11-29,2024-12-12,13.0
731,752,2026-02-19,2026-03-05,2026-03-02,0.0
409,856,2024-05-16,2024-05-30,2024-06-05,6.0
680,175,2024-12-03,2024-12-17,2024-12-12,0.0
15,139,2025-10-18,2025-11-01,2025-11-10,9.0
791,1468,2024-06-01,2024-06-15,,0.0
545,1448,2024-06-26,2024-07-10,2024-07-18,8.0
84,204,2025-04-06,2025-04-20,2025-04-30,10.0
918,931,2024-05-07,2024-05-21,2024-05-18,0.0
831,1025,2024-11-11,2024-11-25,2024-12-05,10.0
498,891,2024-05-27,2024-06-10,2024-06-22,12.0
535,653,2025-11-04,2025-11-18,2025-11-07,0.0
228,955,2025-04-18,2025-05-02,2025-04-22,0.0
363,1302,2025-10-26,2025-11-09,2025-11-05,0.0
650,717,2024-10-12,2024-10-26,,0.0
176,415,2024-11-06,2024-11-20,,0.0
230,1153,2024-06-21,2024-07-05,,0.0
588,544,2026-01-31,2026-02-14,,0.0
518,519,2026-02-12,2026-02-26,2026-03-10,12.0
491,576,2024-07-19,2024-08-02,2024-08-09,7.0
30,1223,2025-02-14,2025-02-28,2025-02-15,0.0
782,559,2024-10-07,2024-10-21,2024-10-19,0.0
979,728,2024-08-24,2024-09-07,,0.0
395,116,2025-11-04,2025-11-18,,0.0
343,1044,2024-07-03,2024-07-17,,0.0
134,1160,2024-03-21,2024-04-04,2024-04-11,7.0
752,500,2024-08-29,2024-09-12,2024-09-16,4.0
803,213,2024-07-30,2024-08-13,2024-08-06,0.0
963,302,2024-08-25,2024-09-08,2024-09-18,10.0
476,608,2024-05-16,2024-05-30,2024-06-08,9.0
181,172,2024-08-03,2024-08-17,2024-08-06,0.0
58,380,2024-06-29,2024-07-13,2024-07-04,0.0
382,1232,2024-06-28,2024-07-12,,0.0
716,429,2024-05-21,2024-06-04,,0.0
345,206,2025-02-13,2025-02-27,2025-03-12,13.0
896,716,2024-03-15,2024-03-29,2024-03-19,0.0
630,212,2025-05-26,2025-06-09,2025-06-15,6.0
439,145,2025-05-25,2025-06-08,2025-06-01,0.0
721,1304,2026-01-07,2026-01-21,2026-01-29,8.0
338,28,2025-01-18,2025-02-01,2025-02-15,14.0
248,1094,2025-02-22,2025-03-08,,0.0
323,92,2024-08-16,2024-08-30,2024-09-07,8.0
410,1219,2025-01-08,2025-01-22,2025-01-24,2.0
449,849,2024-10-22,2024-11-05,2024-10-30,0.0
769,1232,2026-01-23,2026-02-06,2026-01-29,0.0
839,1053,2024-04-18,2024-05-02,2024-04-23,0.0
933,204,2026-03-04,2026-03-18,2026-03-12,0.0
482,1314,2025-09-03,2025-09-17,2025-09-04,0.0
514,1275,2025-07-22,2025-08-05,2025-08-01,0.0
883,983,2025-08-30,2025-09-13,,0.0
818,797,2024-08-11,2024-08-25,2024-08-16,0.0
518,169,2024-12-27,2025-01-10,2025-01-05,0.0
686,272,2024-12-30,2025-01-13,2025-01-07,0.0
61,198,2024-12-22,2025-01-05,2024-12-30,0.0
165,599,2025-09-18,2025-10-02,2025-09-29,0.0
702,1197,2025-02-03,2025-02-17,2025-03-01,12.0
102,704,2025-06-23,2025-07-07,,0.0
652,880,2025-11-11,2025-11-25,2025-11-15,0.0
501,499,2024-10-27,2024-11-10,,0.0
629,1279,2025-03-12,2025-03-26,2025-03-21,0.0
107,293,2024-04-04,2024-04-18,2024-04-05,0.0
479,1054,2025-12-07,2025-12-21,,0.0
311,1416,2025-06-08,2025-06-22,2025-06-22,0.0
148,510,2024-07-01,2024-07-15,2024-07-02,0.0
752,866,2025-07-11,2025-07-25,2025-08-02,8.0
458,739,2024-12-07,2024-12-21,2024-12-10,0.0
956,1096,2025-09-03,2025-09-17,2025-09-17,0.0
124,256,2025-09-23,2025-10-07,2025-09-25,0.0
133,1069,2024-11-08,2024-11-22,,0.0
938,717,2025-11-26,2025-12-10,2025-11-28,0.0
975,838,2024-06-11,2024-06-25,2024-06-17,0.0
128,171,2024-05-20,2024-06-03,2024-06-02,0.0
36,1145,2025-07-07,2025-07-21,2025-07-11,0.0
304,371,2024-04-04,2024-04-18,2024-04-15,0.0
318,795,2025-06-23,2025-07-07,,0.0
73,150,2024-05-29,2024-06-12,,0.0
961,769,2024-09-23,2024-10-07,2024-10-04,0.0
532,1432,2024-03-07,2024-03-21,2024-03-29,8.0
780,1488,2025-06-16,2025-06-30,2025-07-03,3.0
887,405,2024-12-27,2025-01-10,2025-01-23,13.0
697,961,2024-03-04,2024-03-18,2024-03-20,2.0
219,1094,2025-12-17,2025-12-31,2025-12-23,0.0
904,1020,2024-05-02,2024-05-16,2024-05-20,4.0
639,435,2025-01-22,2025-02-05,2025-02-13,8.0
83,811,2024-04-19,2024-05-03,2024-05-17,14.0
602,915,2024-08-08,2024-08-22,2024-08-28,6.0
667,90,2024-09-25,2024-10-09,2024-10-21,12.0
325,1034,2024-12-11,2024-12-25,2024-12-22,0.0
285,1323,2025-08-22,2025-09-05,2025-08-31,0.0
676,1352,2025-04-14,2025-04-28,2025-04-21,0.0
683,690,2024-10-31,2024-11-14,2024-11-06,0.0
12,1288,2026-02-10,2026-02-24,2026-02-19,0.0
37,273,2024-08-03,2024-08-17,2024-08-10,0.0
145,444,2024-07-18,2024-08-01,2024-08-05,4.0
945,197,2025-05-17,2025-05-31,2025-05-20,0.0
944,364,2024-03-20,2024-04-03,2024-03-29,0.0
126,414,2025-03-30,2025-04-13,2025-04-17,4.0
857,1266,2024-07-03,2024-07-17,2024-07-18,1.0
948,75,2024-03-20,2024-04-03,,0.0
550,1494,2024-03-18,2024-04-01,2024-03-24,0.0
180,885,2025-09-18,2025-10-02,2025-09-30,0.0
202,1137,2024-03-04,2024-03-18,2024-03-05,0.0
546,422,2026-01-27,2026-02-10,,0.0
461,592,2024-12-18,2025-01-01,2024-12-29,0.0
100,1462,2024-12-04,2024-12-18,2024-12-07,0.0
521,1340,2025-11-15,2025-11-29,2025-12-10,11.0
955,658,2025-07-30,2025-08-13,2025-07-30,0.0
951,1446,2024-08-11,2024-08-25,2024-08-20,0.0
97,1418,2026-01-05,2026-01-19,2026-01-09,0.0
39,334,2025-12-24,2026-01-07,,0.0
872,1124,2025-05-04,2025-05-18,2025-05-26,8.0
957,79,2025-04-12,2025-04-26,2025-04-20,0.0
586,866,2024-04-02,2024-04-16,,0.0
337,774,2025-06-22,2025-07-06,,0.0
723,956,2024-04-16,2024-04-30,2024-04-17,0.0
464,369,2025-03-17,2025-03-31,2025-03-28,0.0
574,1139,2025-06-26,2025-07-10,2025-07-14,4.0
459,637,2024-03-22,2024-04-05,,0.0
901,900,2024-07-31,2024-08-14,2024-08-19,5.0
757,867,2024-10-31,2024-11-14,,0.0
845,120,2024-12-18,2025-01-01,2025-01-07,6.0
616,1394,2026-02-08,2026-02-22,2026-03-06,12.0
152,1431,2025-07-09,2025-07-23,2025-07-09,0.0
841,1125,2026-02-10,2026-02-24,2026-02-12,0.0
706,948,2024-05-14,2024-05-28,2024-05-26,0.0
134,1126,2024-04-15,2024-04-29,2024-04-17,0.0
261,689,2025-11-19,2025-12-03,2025-12-07,4.0
296,1447,2024-12-28,2025-01-11,2025-01-21,10.0
907,391,2025-07-14,2025-07-28,2025-07-18,0.0
137,1062,2026-02-28,2026-03-14,2026-03-22,8.0
752,536,2025-05-21,2025-06-04,,0.0
565,1429,2025-12-05,2025-12-19,2025-12-13,0.0
354,230,2025-05-23,2025-06-06,,0.0
430,600,2025-09-22,2025-10-06,2025-09-30,0.0
420,735,2024-05-11,2024-05-25,2024-05-29,4.0
526,906,2024-03-12,2024-03-26,,0.0
469,197,2025-08-12,2025-08-26,2025-09-06,11.0
20,1410,2024-08-26,2024-09-09,2024-09-15,6.0
183,1048,2024-11-10,2024-11-24,2024-11-16,0.0
192,1325,2025-08-26,2025-09-09,2025-08-31,0.0
887,956,2025-07-07,2025-07-21,2025-07-09,0.0
565,810,2024-08-29,2024-09-12,2024-09-09,0.0
122,614,2025-09-16,2025-09-30,2025-09-17,0.0
463,1405,2024-03-30,2024-04-13,2024-04-01,0.0
923,1310,2025-04-08,2025-04-22,2025-04-30,8.0
292,349,2024-04-07,2024-04-21,2024-04-09,0.0
776,565,2024-09-07,2024-09-21,2024-09-09,0.0
827,779,2025-03-30,2025-04-13,2025-04-06,0.0
216,1269,2024-12-21,2025-01-04,2025-01-13,9.0
668,991,2025-06-16,2025-06-30,2025-07-09,9.0
464,175,2025-03-18,2025-04-01,2025-04-11,10.0
608,77,2024-10-07,2024-10-21,,0.0
417,1360,2026-03-01,2026-03-15,2026-03-04,0.0
823,1359,2024-07-18,2024-08-01,2024-08-03,2.0
641,1131,2024-12-04,2024-12-18,2024-12-09,0.0
188,1195,2025-09-07,2025-09-21,2025-09-26,5.0
679,599,2024-04-26,2024-05-10,,0.0
504,1028,2025-05-17,2025-05-31,2025-06-02,2.0
623,1150,2025-11-11,2025-11-25,2025-11-16,0.0
80,1439,2024-05-25,2024-06-08,2024-06-11,3.0
519,1402,2025-06-02,2025-06-16,2025-06-29,13.0
758,1357,2025-08-27,2025-09-10,,0.0
465,386,2024-07-30,2024-08-13,2024-08-11,0.0
251,386,2025-12-24,2026-01-07,2026-01-02,0.0
118,1234,2025-11-04,2025-11-18,2025-11-19,1.0
977,1069,2025-02-19,2025-03-05,2025-03-15,10.0
344,1442,2025-03-03,2025-03-17,2025-03-06,0.0
147,1267,2024-11-18,2024-12-02,2024-12-13,11.0
82,97,2025-05-02,2025-05-16,2025-05-19,3.0
732,219,2026-01-24,2026-02-07,2026-01-24,0.0
955,683,2025-10-27,2025-11-10,2025-11-04,0.0
374,602,2024-09-22,2024-10-06,2024-10-07,1.0
838,1209,2025-03-18,2025-04-01,2025-03-22,0.0
108,755,2024-04-11,2024-04-25,2024-04-19,0.0
395,1224,2024-05-23,2024-06-06,2024-06-08,2.0
559,1129,2024-04-06,2024-04-20,,0.0
207,1423,2025-01-01,2025-01-15,2025-01-25,10.0
297,771,2025-12-05,2025-12-19,2025-12-07,0.0
522,610,2025-01-06,2025-01-20,2025-01-24,4.0
305,1077,2024-10-30,2024-11-13,2024-11-12,0.0
901,883,2025-01-11,2025-01-25,2025-01-18,0.0
743,91,2024-07-30,2024-08-13,2024-08-10,0.0
819,1395,2025-06-08,2025-06-22,2025-06-28,6.0
993,958,2025-07-07,2025-07-21,2025-07-18,0.0
61,760,2024-04-19,2024-05-03,2024-04-22,0.0
554,932,2025-11-25,2025-12-09,2025-12-02,0.0
876,1450,2025-06-30,2025-07-14,2025-07-09,0.0
459,227,2025-06-02,2025-06-16,2025-06-25,9.0
888,295,2026-01-20,2026-02-03,2026-02-15,12.0
661,402,2024-11-16,2024-11-30,2024-11-21,0.0
264,510,2024-08-31,2024-09-14,2024-09-13,0.0
803,574,2024-05-24,2024-06-07,2024-05-28,0.0
84,221,2025-02-07,2025-02-21,2025-02-27,6.0
736,833,2025-07-27,2025-08-10,2025-08-24,14.0
977,430,2025-01-16,2025-01-30,,0.0
474,1499,2026-01-16,2026-01-30,2026-02-08,9.0
985,1014,2025-04-18,2025-05-02,2025-04-28,0.0
551,713,2025-03-22,2025-04-05,2025-04-01,0.0
555,283,2025-01-17,2025-01-31,,0.0
809,350,2024-10-12,2024-10-26,,0.0
317,111,2025-08-17,2025-08-31,2025-09-13,13.0
314,1226,2025-08-22,2025-09-05,2025-08-22,0.0
363,124,2025-03-17,2025-03-31,2025-03-30,0.0
203,688,2025-03-14,2025-03-28,2025-04-03,6.0
765,759,2024-03-17,2024-03-31,2024-04-02,2.0
798,1161,2024-04-23,2024-05-07,2024-05-21,14.0
719,546,2025-07-26,2025-08-09,2025-08-02,0.0
146,47,2025-10-05,2025-10-19,2025-10-19,0.0
1003,337,2024-11-27,2024-12-11,2024-12-22,11.0
636,913,2024-09-04,2024-09-18,2024-09-28,10.0
319,113,2025-10-21,2025-11-04,2025-11-14,10.0
313,1095,2024-11-13,2024-11-27,2024-11-19,0.0
685,1301,2024-07-14,2024-07-28,,0.0
935,178,2025-04-24,2025-05-08,,0.0
703,495,2025-08-17,2025-08-31,2025-09-11,11.0
44,1362,2024-06-18,2024-07-02,2024-07-04,2.0
881,1127,2024-07-23,2024-08-06,2024-08-15,9.0
560,809,2024-07-26,2024-08-09,2024-08-09,0.0
310,253,2025-07-26,2025-08-09,2025-08-13,4.0
360,734,2024-09-09,2024-09-23,2024-09-20,0.0
680,807,2024-04-29,2024-05-13,2024-04-30,0.0
180,537,2024-08-14,2024-08-28,2024-09-10,13.0
610,96,2024-12-22,2025-01-05,2025-01-14,9.0
695,741,2026-01-12,2026-01-26,2026-01-28,2.0
567,29,2025-06-05,2025-06-19,2025-06-11,0.0
227,62,2025-03-19,2025-04-02,2025-03-21,0.0
673,249,2025-08-06,2025-08-20,2025-08-21,1.0
482,529,2025-11-09,2025-11-23,2025-11-11,0.0
419,91,2024-10-24,2024-11-07,,0.0
143,342,2024-09-13,2024-09-27,2024-10-04,7.0
616,290,2024-11-30,2024-12-14,2024-12-27,13.0
536,843,2025-11-23,2025-12-07,,0.0
615,265,2025-02-20,2025-03-06,2025-03-06,0.0
672,680,2024-06-03,2024-06-17,2024-06-12,0.0
937,1176,2025-01-29,2025-02-12,2025-02-25,13.0
983,604,2025-11-06,2025-11-20,2025-11-15,0.0
597,651,2024-06-30,2024-07-14,2024-07-25,11.0
802,698,2025-09-28,2025-10-12,2025-10-02,0.0
190,192,2024-07-09,2024-07-23,,0.0
844,15,2024-04-17,2024-05-01,2024-04-18,0.0
235,619,2024-09-04,2024-09-18,2024-09-30,12.0
63,292,2024-12-03,2024-12-17,2024-12-26,9.0
579,960,2024-08-17,2024-08-31,2024-08-29,0.0
379,167,2024-10-05,2024-10-19,,0.0
978,1423,2025-07-28,2025-08-11,2025-08-21,10.0
491,1183,2025-06-21,2025-07-05,2025-07-02,0.0
274,772,2025-10-27,2025-11-10,2025-11-23,13.0
1001,14,2025-02-05,2025-02-19,2025-03-03,12.0
481,387,2024-11-18,2024-12-02,,0.0
314,204,2024-06-07,2024-06-21,2024-06-22,1.0
46,802,2025-04-29,2025-05-13,,0.0
398,874,2024-07-24,2024-08-07,,0.0
718,1491,2026-02-22,2026-03-08,2026-03-06,0.0
580,135,2025-08-12,2025-08-26,2025-09-01,6.0
673,138,2024-11-26,2024-12-10,2024-12-19,9.0
239,54,2025-05-08,2025-05-22,,0.0
35,2,2025-06-22,2025-07-06,,0.0
468,1386,2025-02-27,2025-03-13,2025-03-19,6.0
918,627,2024-04-15,2024-04-29,2024-04-17,0.0
115,615,2025-09-12,2025-09-26,2025-09-22,0.0
97,931,2025-01-12,2025-01-26,2025-01-31,5.0
321,1196,2025-12-24,2026-01-07,2026-01-02,0.0
127,908,2024-03-09,2024-03-23,,0.0
525,946,2026-02-28,2026-03-14,2026-02-28,0.0
844,1379,2025-01-23,2025-02-06,2025-02-06,0.0
702,1111,2024-06-01,2024-06-15,2024-06-04,0.0
247,686,2025-08-23,2025-09-06,2025-09-03,0.0
767,337,2025-01-11,2025-01-25,2025-02-03,9.0
320,600,2024-06-25,2024-07-09,2024-06-29,0.0
194,194,2025-12-30,2026-01-13,2026-01-10,0.0
704,524,2025-06-24,2025-07-08,2025-07-12,4.0
231,403,2025-06-10,2025-06-24,2025-06-17,0.0
176,1309,2026-02-25,2026-03-11,,0.0
95,1209,2024-10-21,2024-11-04,2024-11-01,0.0
942,1030,2025-12-27,2026-01-10,2026-01-09,0.0
352,1200,2025-01-06,2025-01-20,2025-01-31,11.0
290,1104,2024-05-24,2024-06-07,2024-06-13,6.0
112,985,2025-03-14,2025-03-28,2025-03-16,0.0
187,546,2024-04-21,2024-05-05,2024-05-01,0.0
254,12,2026-01-27,2026-02-10,2026-02-12,2.0
668,151,2026-01-30,2026-02-13,2026-01-31,0.0
250,1346,2026-02-21,2026-03-07,2026-03-18,11.0
144,820,2024-11-26,2024-12-10,2024-12-08,0.0
675,993,2025-01-28,2025-02-11,,0.0
631,1221,2024-03-21,2024-04-04,2024-04-07,3.0
609,251,2025-12-02,2025-12-16,2025-12-03,0.0
301,1410,2025-05-11,2025-05-25,2025-05-18,0.0
974,971,2025-07-25,2025-08-08,2025-08-05,0.0
836,1308,2025-12-11,2025-12-25,2026-01-07,13.0
980,1096,2025-01-06,2025-01-20,2025-01-27,7.0
71,161,2024-10-18,2024-11-01,,0.0
474,1170,2024-07-19,2024-08-02,,0.0
225,777,2025-03-08,2025-03-22,2025-03-23,1.0
176,48,2024-05-08,2024-05-22,,0.0
504,543,2025-01-31,2025-02-14,2025-02-25,11.0
975,14,2025-05-05,2025-05-19,2025-05-12,0.0
929,519,2024-10-17,2024-10-31,2024-11-11,11.0
776,1444,2024-05-07,2024-05-21,2024-06-04,14.0
514,1366,2025-03-13,2025-03-27,2025-03-23,0.0
382,89,2024-10-17,2024-10-31,,0.0
314,545,2024-05-07,2024-05-21,2024-05-16,0.0
782,1136,2025-07-02,2025-07-16,2025-07-04,0.0
438,350,2025-03-27,2025-04-10,2025-04-19,9.0
850,1033,2025-12-21,2026-01-04,,0.0
875,976,2024-05-26,2024-06-09,2024-05-31,0.0
216,624,2024-11-22,2024-12-06,,0.0
736,1329,2024-03-21,2024-04-04,2024-03-27,0.0
205,275,2025-08-06,2025-08-20,,0.0
552,648,2025-05-15,2025-05-29,2025-05-16,0.0
421,29,2024-06-27,2024-07-11,2024-07-01,0.0
918,762,2024-09-17,2024-10-01,,0.0
789,924,2025-04-27,2025-05-11,2025-05-06,0.0
508,167,2024-11-16,2024-11-30,,0.0
280,387,2025-05-14,2025-05-28,2025-06-01,4.0
563,330,2025-05-05,2025-05-19,2025-05-23,4.0
8,249,2024-09-29,2024-10-13,,0.0
945,834,2025-12-31,2026-01-14,2026-01-05,0.0
387,1189,2024-09-02,2024-09-16,2024-09-30,14.0
424,1248,2025-06-17,2025-07-01,,0.0
687,762,2025-07-15,2025-07-29,2025-07-27,0.0
694,859,2024-10-31,2024-11-14,,0.0
504,1160,2024-05-08,2024-05-22,2024-05-08,0.0
809,979,2024-09-12,2024-09-26,2024-09-14,0.0
513,1075,2025-10-13,2025-10-27,2025-10-19,0.0
713,253,2024-06-30,2024-07-14,2024-07-10,0.0
1003,1499,2025-12-24,2026-01-07,2026-01-15,8.0
599,1015,2024-12-14,2024-12-28,2025-01-08,11.0
623,971,2024-12-20,2025-01-03,2025-01-03,0.0
990,77,2025-03-27,2025-04-10,2025-04-12,2.0
306,268,2026-01-09,2026-01-23,2026-01-15,0.0
428,1176,2024-09-04,2024-09-18,2024-09-17,0.0
701,670,2025-11-27,2025-12-11,2025-12-02,0.0
643,313,2025-12-21,2026-01-04,2026-01-18,14.0
733,1224,2024-11-15,2024-11-29,2024-11-30,1.0
314,1229,2025-05-16,2025-05-30,2025-05-23,0.0
311,443,2024-10-31,2024-11-14,,0.0
838,305,2024-10-13,2024-10-27,,0.0
792,788,2024-12-20,2025-01-03,2024-12-28,0.0
536,1286,2024-10-05,2024-10-19,2024-10-15,0.0
414,599,2025-05-15,2025-05-29,2025-06-07,9.0
817,1157,2025-12-27,2026-01-10,2026-01-05,0.0
67,240,2025-12-25,2026-01-08,2026-01-13,5.0
824,1126,2024-09-20,2024-10-04,2024-10-04,0.0
418,490,2025-06-26,2025-07-10,2025-07-13,3.0
331,588,2025-07-15,2025-07-29,2025-08-09,11.0
623,756,2026-01-15,2026-01-29,2026-02-01,3.0
896,840,2025-08-31,2025-09-14,2025-09-08,0.0
588,370,2026-02-22,2026-03-08,2026-03-18,10.0
258,78,2025-03-12,2025-03-26,2025-03-31,5.0
357,973,2025-05-23,2025-06-06,2025-06-15,9.0
132,537,2024-06-29,2024-07-13,2024-07-11,0.0
362,188,2025-03-20,2025-04-03,2025-03-24,0.0
326,972,2024-09-05,2024-09-19,2024-09-06,0.0
220,1256,2025-07-08,2025-07-22,2025-07-16,0.0
406,330,2025-01-13,2025-01-27,2025-02-02,6.0
254,133,2024-10-06,2024-10-20,,0.0
488,1254,2024-04-15,2024-04-29,2024-05-10,11.0
986,1051,2025-09-20,2025-10-04,2025-09-29,0.0
50,1148,2026-01-21,2026-02-04,2026-02-05,1.0
743,487,2025-03-29,2025-04-12,2025-04-09,0.0
531,363,2025-02-12,2025-02-26,2025-03-05,7.0
596,1391,2025-03-04,2025-03-18,,0.0
767,126,2024-12-10,2024-12-24,2024-12-20,0.0
536,81,2024-07-08,2024-07-22,,0.0
58,990,2025-10-30,2025-11-13,2025-11-06,0.0
959,65,2024-06-22,2024-07-06,2024-07-10,4.0
749,1146,2025-01-19,2025-02-02,2025-01-25,0.0
772,421,2024-05-07,2024-05-21,2024-05-10,0.0
217,1058,2025-05-30,2025-06-13,2025-06-20,7.0
281,53,2025-04-09,2025-04-23,2025-04-11,0.0
132,499,2024-10-02,2024-10-16,2024-10-14,0.0
259,1186,2025-08-01,2025-08-15,2025-08-07,0.0
766,1141,2025-03-11,2025-03-25,,0.0
211,442,2025-12-08,2025-12-22,2025-12-17,0.0
364,152,2026-01-10,2026-01-24,2026-01-29,5.0
561,1084,2024-09-06,2024-09-20,2024-09-24,4.0
823,24,2024-08-11,2024-08-25,,0.0
8,153,2025-04-13,2025-04-27,2025-04-18,0.0
748,1100,2025-01-03,2025-01-17,2025-01-03,0.0
622,408,2025-06-11,2025-06-25,,0.0
177,231,2024-04-19,2024-05-03,2024-05-02,0.0
450,391,2024-03-26,2024-04-09,2024-04-04,0.0
387,1391,2026-03-02,2026-03-16,2026-03-06,0.0
484,202,2025-08-22,2025-09-05,,0.0
595,153,2025-09-14,2025-09-28,,0.0
574,39,2024-12-13,2024-12-27,2024-12-16,0.0
934,698,2024-06-22,2024-07-06,2024-07-01,0.0
38,655,2024-04-19,2024-05-03,,0.0
151,489,2024-05-06,2024-05-20,2024-05-31,11.0
444,488,2024-04-12,2024-04-26,2024-04-26,0.0
232,718,2024-11-22,2024-12-06,2024-12-07,1.0
395,637,2024-05-03,2024-05-17,,0.0
651,1086,2025-05-07,2025-05-21,,0.0
951,1300,2024-06-26,2024-07-10,2024-07-13,3.0
112,129,2025-02-07,2025-02-21,2025-02-27,6.0
19,322,2025-11-12,2025-11-26,2025-12-09,13.0
155,1070,2025-06-13,2025-06-27,,0.0
775,1135,2025-03-13,2025-03-27,2025-03-29,2.0
534,496,2025-09-17,2025-10-01,2025-10-10,9.0
27,904,2024-08-12,2024-08-26,,0.0
880,979,2025-09-08,2025-09-22,,0.0
